99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  78 -1270 9 -999  78 1782  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  79 -1287 9 -999  79 1805  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  80 -1303 9 -999  80 1828  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  81 -1319 9 -999  81 1850  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  82 -1335 9 -999  82 1873  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  83 -1352 9 -999  83 1896  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  84 -1368 9 -999  84 1919  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  85 -1384 9 -999  85 1942  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  86 -1401 9 -999  86 1965  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  87 -1417 9 -999  87 1987  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  88 -1433 9 -999  88 2010  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  89 -1449 9 -999  89 2033  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  90 -1466 9 -999  90 2056  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  91 -1482 9 -999  91 2079  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  92 -1498 9 -999  92 2102  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  93 -1515 9 -999  93 2125  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  94 -1531 9 -999  94 2147  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  95 -1547 9 -999  95 2170  
