2005-103T10:00:20 11111  5  4  5  2  1 166   3  44 1 1 2 1 2 4 1  90  
2005-103T10:00:25 11111  5  4  5  2  1 166   3  44 1 1 2 1 4 4 1  90  
2005-103T10:00:30 11111  5  4  5  2  1 166   3  44 1 1 2 1 4 4 2  90  
2005-103T10:00:55 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  90  
2005-104T00:40:10 00000  6  5  6  3  2 166   3  44 0 1 2 1 4 4 2  90  
2005-104T00:41:20 00000  6  5  6  3  2 166   3  44 0 1 2 1 4 4 2 135  
2005-104T01:11:50 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2 135  
2005-104T01:50:28 11111  6  5  6  3  2 166   3   2 1 1 2 1 4 4 2 135  
2005-104T01:51:28 11111  6  5  6  3  2   3   3   2 1 1 2 1 4 4 2 135  
2005-104T01:56:28 11111  6  5  6  3  2   3   0   2 1 1 2 1 4 4 2 135  
2005-104T04:41:00 11111  6  5  6  3  2   3   0  44 1 1 2 1 4 4 2 135  
2005-104T04:43:00 11111  6  5  6  3  2 166   0  44 1 1 2 1 4 4 2 135  
2005-104T04:48:00 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2 135  
2005-104T05:58:10 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  90  
2005-105T11:25:10 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2 242  
2005-105T20:54:50 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  60  
2005-106T06:25:10 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  90  
2005-106T10:00:20 11111  6  5  6  3  2 166   3  44 1 1 1 1 4 4 2  90  
2005-106T10:00:25 11111  6  5  6  3  2 166   3  44 1 1 1 1 2 4 2  90  
2005-106T10:00:55 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-106T19:23:56 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 187  
2005-107T12:31:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-109T22:59:10 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-109T23:00:20 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2 135  
2005-109T23:30:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-110T00:09:28 11111  5  4  5  2  1 166   3   2 1 1 1 1 2 4 2 135  
2005-110T00:10:28 11111  5  4  5  2  1   3   3   2 1 1 1 1 2 4 2 135  
2005-110T00:15:28 11111  5  4  5  2  1   3   0   2 1 1 1 1 2 4 2 135  
2005-110T03:00:00 11111  5  4  5  2  1   3   0  44 1 1 1 1 2 4 2 135  
2005-110T03:02:00 11111  5  4  5  2  1 166   0  44 1 1 1 1 2 4 2 135  
2005-110T03:07:00 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-110T05:02:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-110T22:44:10 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-110T22:45:20 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2 135  
2005-110T23:15:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-110T23:54:28 11111  5  4  5  2  1 166   3   2 1 1 1 1 2 4 2 135  
2005-110T23:55:28 11111  5  4  5  2  1   3   3   2 1 1 1 1 2 4 2 135  
2005-111T00:00:28 11111  5  4  5  2  1   3   0   2 1 1 1 1 2 4 2 135  
2005-111T02:45:00 11111  5  4  5  2  1   3   0  44 1 1 1 1 2 4 2 135  
2005-111T02:47:00 11111  5  4  5  2  1 166   0  44 1 1 1 1 2 4 2 135  
2005-111T02:52:00 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-111T05:32:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-118T22:58:10 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-118T22:59:20 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2 135  
2005-118T23:29:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-119T00:08:28 11111  5  4  5  2  1 166   3   2 1 1 1 1 2 4 2 135  
2005-119T00:09:28 11111  5  4  5  2  1   3   3   2 1 1 1 1 2 4 2 135  
2005-119T00:14:28 11111  5  4  5  2  1   3   0   2 1 1 1 1 2 4 2 135  
2005-119T02:59:00 11111  5  4  5  2  1   3   0  44 1 1 1 1 2 4 2 135  
2005-119T03:01:00 11111  5  4  5  2  1 166   0  44 1 1 1 1 2 4 2 135  
2005-119T03:06:00 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-119T04:16:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-119T22:28:10 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-119T22:29:20 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2 135  
2005-119T22:59:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-119T23:38:28 11111  5  4  5  2  1 166   3   2 1 1 1 1 2 4 2 135  
2005-119T23:39:28 11111  5  4  5  2  1   3   3   2 1 1 1 1 2 4 2 135  
2005-119T23:44:28 11111  5  4  5  2  1   3   0   2 1 1 1 1 2 4 2 135  
2005-120T02:29:00 11111  5  4  5  2  1   3   0  44 1 1 1 1 2 4 2 135  
2005-120T02:31:00 11111  5  4  5  2  1 166   0  44 1 1 1 1 2 4 2 135  
2005-120T02:36:00 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 135  
2005-120T04:16:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-122T18:20:20 11111  5  4  5  2  1 166   3  44 1 1 2 1 2 4 2  90  
2005-122T18:20:25 11111  5  4  5  2  1 166   3  44 1 1 2 1 4 4 2  90  
2005-122T18:20:55 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  90  
2005-123T10:29:10 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2 270  
2005-124T10:56:20 11111  6  5  6  3  2 166   3  44 1 1 2 1 4 4 2  67  
2005-124T15:00:20 11111  6  5  6  3  2 166   3  44 1 1 1 1 4 4 2  67  
2005-124T15:00:25 11111  6  5  6  3  2 166   3  44 1 1 1 1 2 4 2  67  
2005-124T15:00:55 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  67  
2005-124T20:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2 245  
2005-125T18:40:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-130T21:10:00 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-130T21:10:05 00000  5  4  5  2  1 166   0  44 0 1 1 1 2 4 2  90  
2005-130T21:12:05 00000  5  4  5  2  1 166   0   0 0 1 1 1 2 4 2  90  
2005-130T21:14:05 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 2  90  
2005-130T21:18:10 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 2   0  
2005-131T09:47:59 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 2  90  
2005-131T10:04:04 00000  5  4  5  2  1   0   3   0 0 1 1 1 2 4 2  90  
2005-131T10:06:04 00000  5  4  5  2  1   0   3  44 0 1 1 1 2 4 2  90  
2005-131T10:08:04 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 2  90  
2005-131T10:12:04 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 2  90  
2005-134T02:51:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-141T02:40:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  42  
2005-141T02:55:15 11111  5  4  5  2  1 166   3  44 1 1 2 1 2 4 1  42  
2005-141T02:55:50 11111  6  5  6  3  2 166   3  44 1 1 2 1 2 4 1  42  
2005-141T04:25:35 11111  6  5  6  3  2 166   3  44 1 1 1 1 2 4 1  42  
2005-141T04:26:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  42  
2005-141T15:08:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 233  
2005-141T17:36:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 242  
2005-141T20:45:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 229  
2005-142T01:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 235  
2005-142T10:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-142T19:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 217  
2005-142T19:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 202  
2005-143T17:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-143T17:42:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-144T02:42:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 204  
2005-144T03:12:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 185  
2005-144T17:16:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-145T02:06:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 187  
2005-145T02:36:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 181  
2005-145T16:09:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-146T03:17:35 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-146T04:02:40 11111  5  4  5  2  1 166   0  44 1 1 1 1 2 4 1 270  
2005-146T04:02:50 11111  5  4  5  2  1 166   0   0 1 1 1 1 2 4 1 270  
2005-146T04:04:00 11111  5  4  5  2  1   0   0   0 1 1 1 1 2 4 1 270  
2005-146T04:09:00 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 1 270  
2005-146T14:19:05 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 1  90  
2005-146T15:04:10 00000  5  4  5  2  1   0   3   0 0 1 1 1 2 4 1  90  
2005-146T15:04:15 00000  5  4  5  2  1   0   3  44 0 1 1 1 2 4 1  90  
2005-146T15:05:25 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 1  90  
2005-146T15:10:25 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-148T21:05:05 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-150T03:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 260  
2005-150T12:00:11 11111  5  4  5  2  1 166   3   0 1 1 1 1 2 4 1 260  
2005-150T12:01:11 11111  5  4  5  2  1   0   3   0 1 1 1 1 2 4 1 260  
2005-150T12:05:11 11111  5  4  5  2  1   0   0   0 1 1 1 1 2 4 1 260  
2005-150T12:05:46 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 1 260  
2005-150T12:14:16 11111  5  4  5  2  1   0   0   0 1 1 1 1 2 4 1 260  
2005-150T12:18:01 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 1 260  
2005-150T12:18:31 00000  5  4  5  2  1   0   0  44 0 1 1 1 2 4 1 260  
2005-150T12:19:31 00000  5  4  5  2  1 166   0  44 0 1 1 1 2 4 1 260  
2005-150T12:23:31 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 1 260  
2005-150T12:23:46 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 260  
2005-150T12:30:11 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 270  
2005-150T13:05:11 11111  4  2  5  2  1 166   3  44 1 1 1 1 2 4 1 260  
2005-150T13:10:11 11111  4  2  5  2  1 166   3   0 1 1 1 1 2 4 1 260  
2005-150T13:11:11 11111  4  2  5  2  1   0   3   0 1 1 1 1 2 4 1 260  
2005-150T13:15:11 11111  4  2  5  2  1   0   0   0 1 1 1 1 2 4 1 260  
2005-150T13:15:46 00000  4  2  5  2  1   0   0   0 0 1 1 1 2 4 1 260  
2005-150T13:23:16 11111  4  2  5  2  1   0   0   0 1 1 1 1 2 4 1 260  
2005-150T13:28:01 00000  5  4  5  2  1   0   0   0 0 1 1 1 2 4 1 260  
2005-150T13:29:51 00000  5  4  5  2  1   0   0  44 0 1 1 1 2 4 1 260  
2005-150T13:30:51 00000  5  4  5  2  1 166   0  44 0 1 1 1 2 4 1 260  
2005-150T13:34:51 00000  5  4  5  2  1 166   3  44 0 1 1 1 2 4 1 260  
2005-150T13:35:06 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 260  
2005-150T17:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-159T07:58:05 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  44  
2005-159T08:08:05 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 8 1  44  
2005-159T08:08:10 11111  5  4  5  2  1 166   3  44 1 1 1 4 2 8 1  44  
2005-159T08:08:15 11111  5  4  5  2  1 166   3  44 1 1 4 4 2 8 1  44  
2005-159T08:08:20 11111  5  4  5  2  1 166   3  44 1 1 4 4 4 8 1  44  
2005-159T08:08:25 11111  5  4  5  2  1 166   3  44 1 1 4 4 4 8 8  44  
2005-159T08:08:50 11111  8 15 15 15 15 166   3  44 1 1 4 4 4 8 8  44  
2005-159T08:09:00 00110  8 15 15 15 15 166   3  44 0 1 4 4 4 8 8  44  
2005-159T09:01:05 00110  8 15 15 15 15 166   3  44 0 1 4 4 4 4 8  44  
2005-159T09:01:10 00110  8 15 15 15 15 166   3  44 0 1 4 1 4 4 8  44  
2005-159T09:01:15 00110  8 15 15 15 15 166   3  44 0 1 1 1 4 4 8  44  
2005-159T09:01:20 00110  8 15 15 15 15 166   3  44 0 1 1 1 2 4 8  44  
2005-159T09:01:25 00110  8 15 15 15 15 166   3  44 0 1 1 1 2 4 1  44  
2005-159T09:02:50 00110  5  4  5  2  1 166   3  44 0 1 1 1 2 4 1  44  
2005-159T09:03:35 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  44  
2005-159T19:17:42 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 161  
2005-159T19:37:42 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 242  
2005-160T02:17:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 229  
2005-160T05:59:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 235  
2005-160T09:15:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-160T19:16:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 247  
2005-161T01:10:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 237  
2005-161T02:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 247  
2005-161T02:10:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 235  
2005-161T03:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 247  
2005-161T03:10:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 238  
2005-161T06:20:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 248  
2005-161T06:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 240  
2005-161T07:20:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 248  
2005-161T07:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 239  
2005-161T08:20:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 249  
2005-161T11:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-161T17:50:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 241  
2005-162T12:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 264  
2005-162T16:25:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-163T01:25:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 179  
2005-163T03:05:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 211  
2005-163T03:45:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 181  
2005-163T06:25:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 213  
2005-163T07:05:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 180  
2005-163T09:45:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 213  
2005-163T11:05:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 179  
2005-163T13:59:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 188  
2005-163T15:59:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-169T01:44:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  35  
2005-169T14:52:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-173T16:29:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  54  
2005-174T01:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  43  
2005-174T15:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-177T08:30:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  16  
2005-177T09:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  33  
2005-177T13:01:45 11111  5  4  5  2  1 166   3  44 1 1 2 1 2 4 1  33  
2005-177T13:02:20 11111  6  5  6  3  2 166   3  44 1 1 2 1 2 4 1  33  
2005-177T13:58:15 11111  6  5  6  3  2 166   3  44 1 1 1 1 2 4 1  33  
2005-177T13:58:50 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  33  
2005-178T00:44:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 236  
2005-179T16:25:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-180T02:59:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 197  
2005-180T03:50:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 191  
2005-180T15:55:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 196  
2005-180T16:55:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
2005-181T01:07:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 188  
2005-181T03:07:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1 182  
2005-181T16:00:10 11111  5  4  5  2  1 166   3  44 1 1 1 1 2 4 1  90  
