  0.00     -0.52 
  0.02     -0.35 
  0.04      0.00 
  0.06     -0.17 
  0.08      0.17 
  0.10      0.70 
  0.12     -0.17 
  0.14      2.79 
  0.16      0.17 
  0.18      0.70 
  0.20      0.35 
  0.22      0.87 
  0.24      0.87 
  0.26      0.52 
  0.28      0.87 
  0.30      0.35 
  0.32      0.35 
  0.34      0.87 
  0.36      0.52 
  0.38      0.52 
  0.40      0.87 
  0.42      0.52 
  0.44      0.52 
  0.46      0.52 
  0.48      0.87 
  0.50      0.35 
  0.52      0.35 
  0.54      0.70 
  0.56      0.52 
  0.58      1.22 
  0.60      0.70 
  0.62      0.52 
  0.64      1.05 
  0.66      0.70 
  0.68      0.87 
  0.70      0.87 
  0.72      0.70 
  0.74      0.87 
  0.76      0.35 
  0.78      0.87 
  0.80      0.87 
  0.82      0.35 
  0.84      0.87 
  0.86      0.35 
  0.88      0.87 
  0.90      0.52 
  0.92      0.52 
  0.94      1.05 
  0.96      1.05 
  0.98      1.05 
  1.00      0.70 
  1.02      0.17 
  1.04      0.87 
  1.06      1.05 
  1.08      0.70 
  1.10      0.35 
  1.12      0.70 
  1.14      0.87 
  1.16      1.05 
  1.18      0.70 
  1.20      0.87 
  1.22      0.52 
  1.24      1.05 
  1.26      0.87 
  1.28      0.70 
  1.30      0.70 
  1.32      0.17 
  1.34      1.40 
  1.36      1.05 
  1.38      1.05 
  1.40      0.87 
  1.42      0.52 
  1.44      0.87 
  1.46      0.52 
  1.48      0.87 
  1.50      0.70 
  1.52      0.70 
  1.54      1.05 
  1.56      0.87 
  1.58      0.70 
  1.60      1.05 
  1.62      0.87 
  1.64      0.35 
  1.66      0.87 
  1.68      1.22 
  1.70      0.87 
  1.72      0.52 
  1.74      1.40 
  1.76      0.70 
  1.78      1.22 
  1.80      0.87 
  1.82      0.52 
  1.84      1.22 
  1.86      0.35 
  1.88      0.87 
  1.90      0.87 
  1.92      1.05 
  1.94      0.70 
  1.96      0.52 
  1.98      1.05 
  2.00      1.22 
  2.02      0.87 
  2.04      1.40 
  2.06      1.05 
  2.08      1.22 
  2.10      1.05 
  2.12      0.87 
  2.14      0.87 
  2.16      1.05 
  2.18      1.22 
  2.20      0.70 
  2.22      0.87 
  2.24      1.05 
  2.26      0.70 
  2.28      0.87 
  2.30      1.22 
  2.32      0.35 
  2.34      1.40 
  2.36      1.22 
  2.38      1.22 
  2.40      1.22 
  2.42      0.52 
  2.44      1.22 
  2.46      0.70 
  2.48      1.40 
  2.50      1.40 
  2.52      1.22 
  2.54      1.22 
  2.56      1.05 
  2.58      0.87 
  2.60      0.87 
  2.62      0.52 
  2.64      0.70 
  2.66      0.70 
  2.68      1.57 
  2.70      1.05 
  2.72      1.05 
  2.74      1.57 
  2.76      1.05 
  2.78      1.22 
  2.80      0.87 
  2.82      1.05 
  2.84      1.05 
  2.86      1.40 
  2.88      1.05 
  2.90      1.05 
  2.92      0.52 
  2.94      1.57 
  2.96      1.22 
  2.98      1.22 
  3.00      0.70 
  3.02      0.70 
  3.04      1.22 
  3.06      0.87 
