  0.00     -0.35 
  0.02     -0.52 
  0.04      0.00 
  0.06     -0.35 
  0.08     -0.35 
  0.10      0.52 
  0.12      0.17 
  0.14      2.79 
  0.16      0.35 
  0.18      0.70 
  0.20      0.87 
  0.22      0.52 
  0.24      0.87 
  0.26      0.70 
  0.28      1.05 
  0.30      0.70 
  0.32      0.35 
  0.34      1.22 
  0.36      0.52 
  0.38      1.40 
  0.40      1.22 
  0.42      0.87 
  0.44      1.05 
  0.46      0.52 
  0.48      1.22 
  0.50      0.70 
  0.52      0.87 
  0.54      0.70 
  0.56      1.05 
  0.58      0.87 
  0.60      1.05 
  0.62      0.52 
  0.64      1.22 
  0.66      0.70 
  0.68      0.70 
  0.70      1.05 
  0.72      0.52 
  0.74      1.22 
  0.76      0.87 
  0.78      1.40 
  0.80      0.70 
  0.82      0.52 
  0.84      1.05 
  0.86      0.70 
  0.88      0.87 
  0.90      0.87 
  0.92      0.17 
  0.94      0.87 
  0.96      1.22 
  0.98      1.40 
  1.00      0.87 
  1.02      0.52 
  1.04      1.05 
  1.06      0.87 
  1.08      1.40 
  1.10      0.87 
  1.12      0.52 
  1.14      1.05 
  1.16      0.70 
  1.18      1.05 
  1.20      1.22 
  1.22      1.05 
  1.24      1.05 
  1.26      0.87 
  1.28      1.22 
  1.30      1.22 
  1.32      0.52 
  1.34      1.05 
  1.36      0.87 
  1.38      1.22 
  1.40      1.22 
  1.42      1.05 
  1.44      1.40 
  1.46      0.52 
  1.48      1.05 
  1.50      0.87 
  1.52      0.87 
  1.54      0.87 
  1.56      1.05 
  1.58      1.05 
  1.60      0.70 
  1.62      0.52 
  1.64      1.22 
  1.66      0.70 
  1.68      1.57 
  1.70      1.05 
  1.72      0.87 
  1.74      1.05 
  1.76      1.40 
  1.78      0.70 
  1.80      0.87 
  1.82      0.87 
  1.84      1.40 
  1.86      1.05 
  1.88      1.22 
  1.90      1.22 
  1.92      0.70 
  1.94      1.57 
  1.96      1.22 
  1.98      1.40 
  2.00      1.40 
  2.02      1.22 
  2.04      1.22 
  2.06      1.40 
  2.08      0.87 
  2.10      1.40 
  2.12      0.87 
  2.14      1.57 
  2.16      1.05 
  2.18      1.57 
  2.20      0.87 
  2.22      0.70 
  2.24      0.87 
  2.26      0.87 
  2.28      1.22 
  2.30      1.40 
  2.32      0.87 
  2.34      1.92 
  2.36      1.22 
  2.38      1.57 
  2.40      1.22 
  2.42      1.05 
  2.44      1.40 
