  0.00     -0.17 
  0.02     -0.35 
  0.04      0.00 
  0.06     -0.70 
  0.08      0.00 
  0.10      0.35 
  0.12      0.17 
  0.14      0.70 
  0.16      0.52 
  0.18      0.35 
  0.20      0.52 
  0.22      0.87 
  0.24      1.22 
  0.26      0.52 
  0.28      0.70 
  0.30      0.52 
  0.32      0.35 
  0.34      0.87 
  0.36      1.05 
  0.38      1.05 
  0.40      0.87 
  0.42      0.70 
  0.44      0.87 
  0.46      0.70 
  0.48      1.05 
  0.50      1.22 
  0.52      0.52 
  0.54      1.05 
  0.56      0.70 
  0.58      1.05 
  0.60      0.70 
  0.62      0.52 
  0.64      1.22 
  0.66      0.52 
  0.68      1.40 
  0.70      1.05 
  0.72      0.87 
  0.74      0.87 
  0.76      0.87 
  0.78      0.87 
  0.80      0.70 
  0.82      0.87 
  0.84      1.05 
  0.86      0.87 
  0.88      1.22 
  0.90      0.70 
  0.92      0.52 
  0.94      1.05 
  0.96      1.05 
  0.98      0.87 
  1.00      1.05 
  1.02      1.05 
  1.04      1.22 
  1.06      1.05 
  1.08      1.05 
  1.10      1.57 
  1.12      0.52 
  1.14      1.57 
  1.16      1.22 
  1.18      1.22 
  1.20      1.40 
  1.22      0.87 
  1.24      1.40 
  1.26      1.05 
  1.28      0.87 
  1.30      1.40 
  1.32      1.40 
  1.34      1.40 
  1.36      1.22 
  1.38      1.22 
  1.40      1.05 
  1.42      0.70 
  1.44      1.40 
  1.46      0.70 
  1.48      1.22 
  1.50      1.22 
  1.52      1.57 
  1.54      1.22 
  1.56      1.40 
  1.58      1.05 
  1.60      1.05 
  1.62      0.70 
  1.64      1.57 
  1.66      1.40 
  1.68      1.57 
  1.70      2.10 
  1.72      1.57 
  1.74      1.57 
  1.76      1.40 
  1.78      1.75 
  1.80      1.57 
  1.82      1.40 
  1.84      1.75 
  1.86      1.57 
  1.88      1.92 
  1.90      1.57 
  1.92      1.75 
  1.94      1.92 
  1.96      1.57 
  1.98      1.75 
  2.00      1.40 
  2.02      1.75 
  2.04      1.40 
  2.06      1.40 
  2.08      1.57 
  2.10      1.75 
  2.12      1.40 
  2.14      1.22 
  2.16      1.92 
  2.18      2.10 
  2.20      2.10 
  2.22      0.87 
  2.24      2.45 
  2.26      1.75 
  2.28      2.10 
  2.30      1.57 
  2.32      2.27 
  2.34      2.10 
  2.36      1.57 
  2.38      1.75 
  2.40      1.57 
  2.42      1.40 
  2.44      1.92 
  2.46      1.22 
  2.48      2.10 
  2.50      1.75 
  2.52      2.10 
  2.54      1.57 
  2.56      2.10 
  2.58      1.92 
  2.60      1.92 
  2.62      1.22 
  2.64      2.27 
