  0.00     -0.35 
  0.02     -0.70 
  0.04      0.52 
  0.06      0.17 
  0.08     -0.17 
  0.10      0.87 
  0.12      0.70 
  0.14      0.52 
  0.16      0.35 
  0.18      0.70 
  0.20      0.35 
  0.22      0.52 
  0.24      0.70 
  0.26      0.70 
  0.28      1.22 
  0.30      0.87 
  0.32      0.52 
  0.34      0.70 
  0.36      0.87 
  0.38      0.70 
  0.40      0.52 
  0.42      0.35 
  0.44      0.52 
  0.46      0.70 
  0.48      0.87 
  0.50      0.70 
  0.52      0.00 
  0.54      1.05 
  0.56      0.70 
  0.58      0.87 
  0.60      0.87 
  0.62      0.35 
  0.64      1.22 
  0.66      0.00 
  0.68      1.40 
  0.70      0.87 
  0.72      0.52 
  0.74      1.05 
  0.76      0.70 
  0.78      1.05 
  0.80      0.87 
  0.82      1.05 
  0.84      0.70 
  0.86      0.70 
  0.88      0.87 
  0.90      1.05 
  0.92      0.35 
  0.94      1.22 
  0.96      1.22 
  0.98      1.22 
  1.00      0.87 
  1.02      0.87 
  1.04      1.05 
  1.06      1.40 
  1.08      1.05 
  1.10      0.87 
  1.12      0.35 
  1.14      1.40 
  1.16      0.70 
  1.18      1.57 
  1.20      1.05 
  1.22      1.22 
  1.24      1.40 
  1.26      1.22 
  1.28      1.22 
  1.30      1.22 
  1.32      0.87 
  1.34      1.22 
  1.36      1.05 
  1.38      1.57 
  1.40      1.40 
  1.42      0.87 
  1.44      1.22 
  1.46      1.22 
  1.48      1.40 
  1.50      0.70 
  1.52      1.05 
  1.54      0.87 
  1.56      1.22 
  1.58      1.05 
  1.60      1.05 
  1.62      0.87 
  1.64      1.75 
  1.66      1.22 
  1.68      1.75 
  1.70      1.22 
  1.72      1.22 
  1.74      1.92 
  1.76      1.05 
  1.78      1.40 
  1.80      1.57 
  1.82      0.87 
  1.84      1.22 
  1.86      1.57 
  1.88      2.27 
  1.90      1.22 
  1.92      1.22 
  1.94      1.75 
  1.96      1.22 
  1.98      1.57 
  2.00      1.57 
  2.02      1.40 
  2.04      1.57 
  2.06      2.27 
  2.08      1.40 
  2.10      1.40 
  2.12      1.22 
  2.14      2.27 
  2.16      1.40 
  2.18      2.10 
  2.20      2.10 
  2.22      1.57 
  2.24      1.57 
  2.26      1.92 
  2.28      1.92 
  2.30      1.92 
  2.32      1.22 
  2.34      2.10 
  2.36      1.57 
  2.38      2.27 
  2.40      1.92 
  2.42      2.27 
  2.44      1.92 
  2.46      2.27 
  2.48      1.75 
  2.50      1.92 
  2.52      1.40 
  2.54      1.92 
  2.56      1.57 
  2.58      1.92 
  2.60      1.92 
  2.62      2.10 
  2.64      2.10 
  2.66      2.10 
  2.68      1.92 
  2.70      1.75 
  2.72      1.75 
  2.74      2.45 
  2.76      2.10 
  2.78      2.10 
  2.80      2.10 
  2.82      2.10 
  2.84      2.10 
  2.86      2.27 
  2.88      2.27 
  2.90      1.92 
  2.92      1.40 
  2.94      2.10 
  2.96      1.92 
  2.98      2.27 
  3.00      2.10 
  3.02      2.10 
  3.04      2.27 
  3.06      2.10 
  3.08      2.62 
  3.10      2.45 
  3.12      1.92 
  3.14      2.62 
  3.16      2.27 
  3.18      2.62 
  3.20      2.45 
  3.22      2.79 
  3.24      2.27 
  3.26      2.45 
  3.28      1.92 
  3.30      2.45 
  3.32      1.57 
  3.34      2.45 
  3.36      2.27 
  3.38      2.45 
  3.40      2.10 
  3.42      2.10 
  3.44      2.27 
  3.46      2.27 
  3.48      2.45 
  3.50      2.62 
  3.52      1.92 
  3.54      2.62 
  3.56      2.10 
  3.58      2.97 
  3.60      2.45 
  3.62      2.45 
  3.64      1.92 
  3.66      2.45 
  3.68      2.27 
  3.70      2.79 
  3.72      1.75 
  3.74      2.62 
  3.76      2.27 
  3.78      2.79 
  3.80      1.92 
  3.82      2.27 
  3.84      2.27 
  3.86      2.10 
  3.88      1.92 
  3.90      2.45 
  3.92      1.92 
  3.94      2.45 
  3.96      2.27 
  3.98      2.62 
  4.00      2.10 
  4.02      1.75 
  4.04      2.27 
  4.06      1.92 
  4.08      2.27 
  4.10      2.27 
  4.12      2.10 
  4.14      2.45 
  4.16      2.27 
  4.18      2.62 
  4.20      2.27 
  4.22      2.10 
  4.24      2.10 
  4.26      1.57 
  4.28      1.57 
  4.30      1.75 
  4.32      1.92 
  4.34      1.57 
  4.36      1.75 
  4.38      1.92 
  4.40      1.92 
  4.42      1.22 
  4.44      1.92 
  4.46      1.57 
  4.48      2.27 
  4.50      2.10 
  4.52      1.75 
  4.54      1.57 
  4.56      1.40 
  4.58      1.92 
  4.60      2.10 
  4.62      1.22 
  4.64      1.92 
  4.66      1.75 
  4.68      2.27 
  4.70      1.22 
  4.72      1.75 
  4.74      1.75 
  4.76      1.22 
  4.78      1.57 
  4.80      1.40 
  4.82      1.40 
  4.84      1.57 
  4.86      2.10 
  4.88      1.22 
  4.90      1.40 
  4.92      0.87 
  4.94      1.57 
  4.96      1.05 
  4.98      1.92 
  5.00      1.57 
  5.02      1.22 
  5.04      1.40 
  5.06      1.40 
  5.08      1.22 
  5.10      1.57 
  5.12      1.05 
  5.14      2.10 
  5.16      1.57 
  5.18      1.57 
  5.20      1.40 
  5.22      1.05 
  5.24      1.57 
  5.26      0.87 
  5.28      1.92 
  5.30      1.57 
  5.32      1.57 
  5.34      1.22 
  5.36      1.05 
  5.38      1.22 
  5.40      1.40 
  5.42      1.22 
  5.44      1.75 
  5.46      1.57 
  5.48      1.92 
  5.50      1.22 
  5.52      0.35 
  5.54      1.40 
  5.56      1.22 
  5.58      1.57 
  5.60      0.70 
  5.62      1.22 
  5.64      1.22 
  5.66      0.87 
  5.68      1.22 
  5.70      1.57 
  5.72      0.87 
  5.74      1.22 
  5.76      1.05 
  5.78      1.22 
  5.80      1.05 
  5.82      0.70 
  5.84      1.40 
  5.86      0.87 
  5.88      1.40 
  5.90      0.87 
  5.92      0.87 
  5.94      1.57 
  5.96      1.05 
  5.98      1.22 
  6.00      0.70 
  6.02      1.05 
  6.04      1.40 
  6.06      1.22 
  6.08      0.87 
  6.10      1.22 
  6.12      0.87 
  6.14      1.40 
  6.16      0.70 
  6.18      1.22 
  6.20      0.70 
  6.22      0.52 
  6.24      1.05 
  6.26      0.70 
  6.28      1.22 
  6.30      0.70 
  6.32      0.35 
  6.34      1.05 
  6.36      0.70 
  6.38      1.40 
  6.40      0.52 
  6.60      1.57 
  6.80      0.52 
  7.00      0.52 
  7.20      0.00 
  7.40      0.52 
  7.60      0.00 
  7.80      0.35 
  8.00      0.70 
  8.20      0.52 
  8.40      0.17 
  8.60      0.70 
  8.80      0.52 
  9.00      1.05 
  9.20      0.70 
  9.40      0.70 
  9.60      0.70 
  9.80      0.52 
 10.00      0.70 
 10.20      0.87 
 10.40      1.05 
 10.60      0.52 
 10.80      1.22 
 11.00      0.70 
 11.20      1.05 
 11.40      1.05 
 11.60      0.87 
 11.80      1.40 
 12.00      1.05 
 12.20      1.05 
 12.40      1.40 
 12.60      1.22 
 12.80      1.05 
 13.00      1.75 
